StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44,Q7,Q8,Q8_4_TEXT,Q35,Q35_7_TEXT,Q14,Q15,Q16,Condition
2018-11-05 22:18:48,2018-11-05 22:19:16,IP Address,72.65.109.133,100,27,True,2018-11-05 22:19:16,R_1JWyP0bsGp3j05t,,,,,44.592803955078125,-70.2281036376953125,anonymous,EN,Yes- I consent,,,,,,,,,,,38,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 22:18:30,2018-11-05 22:19:56,IP Address,69.254.32.91,100,86,True,2018-11-05 22:19:57,R_3kyP3RNUfEAUrDB,,,,,26.6988067626953125,-81.90799713134765625,anonymous,EN,Yes- I consent,63.552,63.552,64.775,1,3,,,,,,43,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-05 22:18:35,2018-11-05 22:19:58,IP Address,68.98.53.78,100,82,True,2018-11-05 22:19:58,R_YQwh2dXresBqD7j,,,,,33.3936004638671875,-111.71610260009765625,anonymous,EN,Yes- I consent,,,,,,14.073,59.575,61.041,2,1,29,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 22:18:16,2018-11-05 22:20:01,IP Address,98.67.183.176,100,105,True,2018-11-05 22:20:01,R_x3JyDxkKxnIqtHP,,,,,34.212493896484375,-79.8206024169921875,anonymous,EN,Yes- I consent,42.009,42.009,43.422,1,3,,,,,,57,Female,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-05 22:19:36,2018-11-05 22:20:12,IP Address,67.48.164.57,100,35,True,2018-11-05 22:20:12,R_1nU6vhIfYeMzQ8t,,,,,26.195098876953125,-97.68900299072265625,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Male,,Other - Please specify,"hispanic ",No,Somewhere in-between,No,3
2018-11-05 22:19:09,2018-11-05 22:20:32,IP Address,72.182.55.86,100,83,True,2018-11-05 22:20:32,R_10w5slyucgi5mD5,,,,,30.2906951904296875,-97.764801025390625,anonymous,EN,Yes- I consent,,,,,,51.991,51.991,52.976,1,1,22,Male,,Asian,,No,Lean Republican,No,2
2018-11-05 22:19:50,2018-11-05 22:20:57,IP Address,71.135.153.249,100,66,True,2018-11-05 22:20:57,R_2uX36K32X4tUOPA,,,,,37.3860015869140625,-122.08380126953125,anonymous,EN,Yes- I consent,30.942,41.529,42.705,2,3,,,,,,23,Male,,Asian,,Yes,Lean Democrat,Yes,1
2018-11-05 22:20:39,2018-11-05 22:22:52,IP Address,107.204.79.128,100,133,True,2018-11-05 22:22:53,R_DcoIPPlkchDem8V,,,,,32.7606964111328125,-117.0720977783203125,anonymous,EN,Yes- I consent,73.329,73.329,95.509,1,3,,,,,,35,Female,,Black/African,,Yes,Lean Republican,Yes,1
2018-11-05 22:25:45,2018-11-05 22:26:22,IP Address,50.35.78.21,100,37,True,2018-11-05 22:26:22,R_2f3vil7h58Q9ZCW,,,,,47.6717987060546875,-122.123199462890625,anonymous,EN,Yes- I consent,,,,,,,,,,,26,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 22:51:11,2018-11-05 22:51:51,IP Address,76.125.139.110,100,40,True,2018-11-05 22:51:51,R_s690wmYo0EqZoyd,,,,,40.4700927734375,-79.2035980224609375,anonymous,EN,Yes- I consent,19.254,19.254,25.101,1,3,,,,,,29,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-05 22:50:56,2018-11-05 22:52:19,IP Address,73.101.165.235,100,83,True,2018-11-05 22:52:20,R_tQaWbJ3pRybEOYx,,,,,40.0019989013671875,-76.68360137939453125,anonymous,EN,Yes- I consent,,,,,,57.515,57.515,60.883,1,1,37,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 22:51:04,2018-11-05 22:52:40,IP Address,104.57.156.252,100,96,True,2018-11-05 22:52:40,R_1NVUlUzvi1BRrCV,,,,,35.3191986083984375,-82.5,anonymous,EN,Yes- I consent,,,,,,58.897,58.897,60.48,1,1,25,Male,,Caucasian,,Maybe,Somewhere in-between,Yes,2
2018-11-05 22:52:19,2018-11-05 22:52:52,IP Address,74.130.20.9,100,32,True,2018-11-05 22:52:52,R_2zC7XsCjdQZSpJd,,,,,38.2628021240234375,-85.66629791259765625,anonymous,EN,Yes- I consent,,,,,,,,,,,50,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-05 22:52:45,2018-11-05 22:53:57,IP Address,24.185.53.214,100,71,True,2018-11-05 22:53:57,R_V1EVXhRCdTmqqkN,,,,,40.9470977783203125,-74.2465972900390625,anonymous,EN,Yes- I consent,39.367,39.367,40.882,1,3,,,,,,55,Male,,Asian,,Yes,Lean Republican,Yes,1
2018-11-05 22:53:12,2018-11-05 22:55:08,IP Address,50.32.105.133,100,116,True,2018-11-05 22:55:08,R_10ZwNseQSeYDNp8,,,,,41.839599609375,-75.88210296630859375,anonymous,EN,Yes- I consent,,,,,,12.065,69.683,71.067,3,1,42,Female,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-05 22:54:54,2018-11-05 22:55:16,IP Address,73.183.163.92,100,22,True,2018-11-05 22:55:16,R_3iOoXqProPqJAs7,,,,,29.67889404296875,-95.1981964111328125,anonymous,EN,Yes- I consent,,,,,,,,,,,35,Male,,Caucasian,,Maybe,Somewhere in-between,Yes,3
2018-11-05 22:50:52,2018-11-05 22:55:23,IP Address,216.170.52.60,100,271,True,2018-11-05 22:55:24,R_31tnEb1pK58JBJU,,,,,40.805694580078125,-96.64440155029296875,anonymous,EN,Yes- I consent,,,,,,,,,,,27,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 22:58:31,2018-11-05 22:59:55,IP Address,73.40.105.14,100,84,True,2018-11-05 22:59:56,R_aYkNP6CDkGHWB6V,,,,,36.58740234375,-79.86859893798828125,anonymous,EN,Yes- I consent,40.163,40.163,55.436,1,3,,,,,,40,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-05 23:23:55,2018-11-05 23:25:48,IP Address,184.0.216.173,100,113,True,2018-11-05 23:25:49,R_rl0aY5nAlp0F0LD,,,,,38.1282958984375,-78.705902099609375,anonymous,EN,Yes- I consent,,,,,,64.718,64.718,67.353,1,1,62,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-05 23:24:08,2018-11-05 23:26:19,IP Address,73.207.30.60,100,131,True,2018-11-05 23:26:19,R_a5xACqkzMk1yjNT,,,,,33.659393310546875,-84.39730072021484375,anonymous,EN,Yes- I consent,,,,,,6.454,71.404,74.513,8,1,46,Male,,Black/African,,No,Somewhere in-between,No,2
2018-11-05 23:25:58,2018-11-05 23:26:19,IP Address,161.31.83.40,100,21,True,2018-11-05 23:26:19,R_3G0M8DfkTVs2MMn,,,,,35.1053009033203125,-92.35489654541015625,anonymous,EN,Yes- I consent,,,,,,,,,,,34,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-05 23:24:59,2018-11-05 23:26:23,IP Address,73.236.166.76,100,83,True,2018-11-05 23:26:23,R_28NFEaPwtB9lANb,,,,,40.0968017578125,-80.91739654541015625,anonymous,EN,Yes- I consent,43.691,43.691,45.481,1,5,,,,,,37,Male,,Black/African,,No,Lean Democrat,No,1
2018-11-05 23:26:27,2018-11-05 23:26:58,IP Address,98.239.26.185,100,31,True,2018-11-05 23:26:59,R_3kuJTyX3imnfJ0l,,,,,32.440093994140625,-88.6782989501953125,anonymous,EN,Yes- I consent,,,,,,,,,,,46,Female,,Black/African,,Yes,Lean Republican,Yes,3
2018-11-05 23:26:54,2018-11-05 23:29:21,IP Address,73.215.182.22,100,147,True,2018-11-05 23:29:22,R_3DwNwy6ktzfhG9l,,,,,40.7859039306640625,-74.25679779052734375,anonymous,EN,Yes- I consent,39.129,70.413,74.679,8,3,,,,,,35,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-05 23:27:30,2018-11-05 23:29:40,IP Address,72.185.19.141,100,130,True,2018-11-05 23:29:41,R_rrkfWLmn8LZ9MHf,,,,,28.479400634765625,-82.50830078125,anonymous,EN,Yes- I consent,,,,,,62.446,67.697,68.496,4,1,26,Male,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-05 23:59:42,2018-11-06 00:00:24,IP Address,67.247.146.236,100,41,True,2018-11-06 00:00:24,R_1jV4VYybx0b7X0n,,,,,44.047393798828125,-70.38990020751953125,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 00:00:34,2018-11-06 00:01:16,IP Address,107.15.144.116,100,41,True,2018-11-06 00:01:16,R_D04LfQkpdbyjzRn,,,,,35.9340972900390625,-78.7165985107421875,anonymous,EN,Yes- I consent,10.204,12.021,25.194,2,5,,,,,,32,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 00:02:01,2018-11-06 00:02:23,IP Address,73.189.17.48,100,21,True,2018-11-06 00:02:23,R_3IRCDLQM7nH3WNT,,,,,37.3303985595703125,-121.7913055419921875,anonymous,EN,Yes- I consent,,,,,,,,,,,35,Male,,"Asian,Caucasian,Pacific Islander",,Yes,Lean Democrat,Yes,3
2018-11-06 00:00:57,2018-11-06 00:02:51,IP Address,47.28.211.200,100,113,True,2018-11-06 00:02:51,R_29nyJ9pODbEfwgw,,,,,41.1083984375,-104.810699462890625,anonymous,EN,Yes- I consent,,,,,,69.672,69.672,71.45,1,1,56,Male,,Other - Please specify,Ashkenazi Jew,Yes,Somewhere in-between,Yes,2
2018-11-06 00:01:38,2018-11-06 00:03:15,IP Address,24.61.154.134,100,97,True,2018-11-06 00:03:16,R_6o2hRsSrA4SV0jL,,,,,42.6824951171875,-70.8470001220703125,anonymous,EN,Yes- I consent,6.356,56.822,57.717,4,3,,,,,,39,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 00:02:47,2018-11-06 00:03:29,IP Address,174.126.251.176,100,41,True,2018-11-06 00:03:29,R_2y3qqDGMcCaEZGo,,,,,43.50469970703125,-111.89510345458984375,anonymous,EN,Yes- I consent,,,,,,,,,,,24,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 00:04:33,2018-11-06 00:06:04,IP Address,167.171.195.151,100,90,True,2018-11-06 00:06:04,R_2ZZTeIHabOn5GLL,,,,,34.04840087890625,-81.11100006103515625,anonymous,EN,Yes- I consent,,,,,,63.376,63.376,65.094,1,1,27,Female,,Black/African,,Yes,Lean Democrat,Yes,2
2018-11-06 00:38:20,2018-11-06 00:39:50,IP Address,108.250.206.38,100,90,True,2018-11-06 00:39:50,R_3DpdQzueAqQt4K8,,,,,29.87249755859375,-90.06729888916015625,anonymous,EN,Yes- I consent,,,,,,48.263,48.263,54.078,1,1,55,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 00:42:13,2018-11-06 00:43:29,IP Address,75.165.0.209,100,76,True,2018-11-06 00:43:30,R_1gCiBro9QUTcEV3,,,,,39.841796875,-77.22910308837890625,anonymous,EN,Yes- I consent,36.382,36.382,39.399,1,3,,,,,,49,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 00:42:51,2018-11-06 00:43:31,IP Address,73.221.181.78,100,40,True,2018-11-06 00:43:31,R_2VPwjM8wyvmwJWg,,,,,47.6605987548828125,-122.291900634765625,anonymous,EN,Yes- I consent,,,,,,,,,,,65,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 00:43:17,2018-11-06 00:44:15,IP Address,67.169.12.232,100,58,True,2018-11-06 00:44:16,R_1pQMkgkizP4wQxn,,,,,37.8927001953125,-122.27610015869140625,anonymous,EN,Yes- I consent,34.557,34.557,36.108,1,3,,,,,,23,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 00:44:49,2018-11-06 00:45:53,IP Address,74.50.200.87,100,64,True,2018-11-06 00:45:54,R_XYRevYSARHr6O0V,,,,,46.8708038330078125,-122.26959991455078125,anonymous,EN,Yes- I consent,,,,,,,,,,,46,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-06 00:43:54,2018-11-06 00:46:27,IP Address,172.74.161.64,100,152,True,2018-11-06 00:46:27,R_2zkDX3NdXCipvZN,,,,,35.02459716796875,-78.99680328369140625,anonymous,EN,Yes- I consent,,,,,,58.188,58.188,59.605,1,1,22,Male,,Black/African,,Yes,Lean Democrat,Yes,2
2018-11-06 00:47:44,2018-11-06 00:49:47,IP Address,107.77.215.182,100,122,True,2018-11-06 00:49:47,R_1TugmdBJyw0GyFX,,,,,28.514007568359375,-81.35700225830078125,anonymous,EN,Yes- I consent,,,,,,1.502,79.568,80.485,14,1,30,Female,,Caucasian,,Maybe,Lean Democrat,Unsure,2
2018-11-06 00:49:28,2018-11-06 00:49:50,IP Address,174.217.3.250,100,22,True,2018-11-06 00:49:51,R_1g76U0K0sUz0eRm,,,,,43.5500030517578125,-96.7003021240234375,anonymous,EN,Yes- I consent,,,,,,,,,,,34,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-06 00:54:37,2018-11-06 00:55:49,IP Address,75.110.136.174,100,71,True,2018-11-06 00:55:49,R_1rOCBZ32ygEmMBk,,,,,35.10040283203125,-77.10289764404296875,anonymous,EN,Yes- I consent,29.499,29.499,37.801,1,3,,,,,,62,Male,,Other - Please specify,Latin,Yes,Lean Democrat,Yes,1
2018-11-06 01:17:49,2018-11-06 01:18:19,IP Address,68.104.3.116,100,29,True,2018-11-06 01:18:19,R_AcDd12HsehGFh1D,,,,,36.1967926025390625,-115.26439666748046875,anonymous,EN,Yes- I consent,,,,,,,,,,,45,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-06 01:17:42,2018-11-06 01:18:56,IP Address,160.2.36.206,100,74,True,2018-11-06 01:18:57,R_31SFiGenHnUrJbn,,,,,33.371795654296875,-104.5283966064453125,anonymous,EN,Yes- I consent,35.171,35.171,36.774,1,3,,,,,,44,Female,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-06 01:16:54,2018-11-06 01:21:19,IP Address,73.73.123.110,100,264,True,2018-11-06 01:21:19,R_QmjqVr5YYP67Jg5,,,,,41.51019287109375,-87.7406005859375,anonymous,EN,Yes- I consent,66.348,66.348,72.155,1,3,,,,,,35,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 01:20:19,2018-11-06 01:21:28,IP Address,98.220.196.13,100,68,True,2018-11-06 01:21:28,R_1JEDptD74wW4ksH,,,,,41.684906005859375,-88.34529876708984375,anonymous,EN,Yes- I consent,,,,,,32.258,45.934,46.346,2,1,24,Male,,Caucasian,,No,Lean Democrat,Yes,2
2018-11-06 01:21:08,2018-11-06 01:21:36,IP Address,24.126.217.54,100,28,True,2018-11-06 01:21:37,R_3IPFSxj0xPMpBwG,,,,,33.58489990234375,-84.32469940185546875,anonymous,EN,Yes- I consent,,,,,,,,,,,34,Female,,Black/African,,Yes,Lean Democrat,Yes,3
2018-11-06 01:21:24,2018-11-06 01:24:04,IP Address,173.28.148.132,100,159,True,2018-11-06 01:24:04,R_XBMNQVKQ7H0CIXT,,,,,37.720001220703125,-89.21579742431640625,anonymous,EN,Yes- I consent,,,,,,7.835,81.109,82.371,4,1,23,Female,,Caucasian,,No,Somewhere in-between,No,2
2018-11-06 01:26:29,2018-11-06 01:28:54,IP Address,108.213.128.25,100,145,True,2018-11-06 01:28:55,R_2B2rJn3yAoakKcU,,,,,33.99029541015625,-80.99970245361328125,anonymous,EN,Yes- I consent,90.833,92.492,92.954,2,5,,,,,,40,Male,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-06 01:47:11,2018-11-06 01:47:51,IP Address,206.128.229.245,100,39,True,2018-11-06 01:47:51,R_3QRH4uCE64jtN8u,,,,,28.9340972900390625,-81.95989990234375,anonymous,EN,Yes- I consent,,,,,,,,,,,46,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 01:48:39,2018-11-06 01:49:39,IP Address,24.243.13.25,100,60,True,2018-11-06 01:49:40,R_3JkgMu6LJMLoa2a,,,,,29.5863037109375,-98.476898193359375,anonymous,EN,Yes- I consent,,,,,,,,,,,43,Female,,Black/African,,Maybe,Somewhere in-between,Yes,3
2018-11-06 01:48:05,2018-11-06 01:50:38,IP Address,184.206.9.192,100,153,True,2018-11-06 01:50:38,R_3gUb1RFOtHaFj1m,,,,,38.9528045654296875,-94.47049713134765625,anonymous,EN,Yes- I consent,6.492,81.512,83.366,7,3,,,,,,46,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-06 01:50:50,2018-11-06 01:52:17,IP Address,198.135.124.10,100,87,True,2018-11-06 01:52:17,R_29om2twT2lxnZup,,,,,41.848297119140625,-87.651702880859375,anonymous,EN,Yes- I consent,,,,,,58.572,58.572,60.25,1,1,45,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 01:50:24,2018-11-06 01:52:17,IP Address,67.0.3.251,100,112,True,2018-11-06 01:52:17,R_ReqxfKuNaDr5xtL,,,,,35.1403961181640625,-106.487701416015625,anonymous,EN,Yes- I consent,,,,,,7.999,63.957,65.315,4,1,37,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,2
2018-11-06 01:53:04,2018-11-06 01:53:46,IP Address,73.223.185.122,100,41,True,2018-11-06 01:53:46,R_2Et3RC7nk4xQQZk,,,,,37.7805938720703125,-121.9904022216796875,anonymous,EN,Yes- I consent,,,,,,,,,,,23,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 01:56:01,2018-11-06 01:57:25,IP Address,75.179.21.67,100,83,True,2018-11-06 01:57:25,R_6XKUeFpkqewMweZ,,,,,41.1466064453125,-81.5644989013671875,anonymous,EN,Yes- I consent,52.693,52.693,54.642,1,3,,,,,,26,Male,,Prefer not to answer,,Yes,Somewhere in-between,Yes,1
2018-11-06 01:57:41,2018-11-06 01:59:00,IP Address,75.179.21.67,100,78,True,2018-11-06 01:59:00,R_3Rr7ssm9SFgxHSv,,,,,41.1219940185546875,-81.5684967041015625,anonymous,EN,Yes- I consent,,,,,,5.313,38.366,53.4,2,1,26,Male,,Prefer not to answer,,Yes,Somewhere in-between,Yes,2
2018-11-06 02:01:30,2018-11-06 02:01:54,IP Address,173.248.108.214,100,24,True,2018-11-06 02:01:54,R_2VI4MjOMGfz1yXk,,,,,38.9347991943359375,-92.36389923095703125,anonymous,EN,Yes- I consent,,,,,,,,,,,19,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 02:04:13,2018-11-06 02:04:59,IP Address,68.6.86.100,100,45,True,2018-11-06 02:04:59,R_2qqQePNS1un44wD,,,,,34.43780517578125,-119.61589813232421875,anonymous,EN,Yes- I consent,26.469,26.469,28.387,1,3,,,,,,21,Male,,Asian,,Yes,Lean Democrat,Yes,1
2018-11-06 02:23:54,2018-11-06 02:24:35,IP Address,73.96.106.218,100,40,True,2018-11-06 02:24:35,R_3CN2OOeZCdqinv6,,,,,45.588897705078125,-122.7346954345703125,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 02:25:09,2018-11-06 02:26:11,IP Address,70.131.48.120,100,62,True,2018-11-06 02:26:12,R_1q9VxofSB0ONnJg,,,,,28.65130615234375,-81.20659637451171875,anonymous,EN,Yes- I consent,36.643,36.643,39.262,1,3,,,,,,42,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 02:27:46,2018-11-06 02:28:20,IP Address,184.90.247.11,100,33,True,2018-11-06 02:28:20,R_1rOHB3v1LZ9EWUS,,,,,28.4517059326171875,-81.465301513671875,anonymous,EN,Yes- I consent,,,,,,,,,,,29,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-06 02:32:42,2018-11-06 02:33:49,IP Address,107.9.2.143,100,67,True,2018-11-06 02:33:49,R_2aWUTOFHFQJCPyW,,,,,39.0211029052734375,-84.2111968994140625,anonymous,EN,Yes- I consent,30.95,32.289,33.203,2,3,,,,,,24,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,1
2018-11-06 02:21:34,2018-11-06 02:34:00,IP Address,24.165.182.250,100,745,True,2018-11-06 02:34:00,R_2wM3M0zptjge0tI,,,,,41.232696533203125,-81.6356964111328125,anonymous,EN,Yes- I consent,,,,,,713.124,714.93,716.14,2,1,54,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 02:39:40,2018-11-06 02:41:12,IP Address,68.202.175.23,100,92,True,2018-11-06 02:41:13,R_2By6WXoa4oJjDib,,,,,29.00579833984375,-82.18280029296875,anonymous,EN,Yes- I consent,,,,,,72.511,72.511,75.683,1,1,22,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 02:26:32,2018-11-06 02:43:33,IP Address,104.162.20.64,100,1020,True,2018-11-06 02:43:34,R_7QJEcJTt56hkfE5,,,,,40.7147979736328125,-73.7938995361328125,anonymous,EN,Yes- I consent,,,,,,20.121,383.848,385.14,7,1,32,Male,,Asian,,Yes,Lean Democrat,Yes,2
2018-11-06 03:02:26,2018-11-06 03:03:56,IP Address,73.192.13.217,100,89,True,2018-11-06 03:03:56,R_3kHvreIOcxGCzS9,,,,,30.105499267578125,-82.68779754638671875,anonymous,EN,Yes- I consent,,,,,,,,,,,56,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 03:02:22,2018-11-06 03:04:19,IP Address,98.166.239.21,100,116,True,2018-11-06 03:04:19,R_Q04qLagi7a6lKTv,,,,,36.947906494140625,-76.25710296630859375,anonymous,EN,Yes- I consent,10.022,60.919,63.921,6,3,,,,,,37,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-06 03:03:17,2018-11-06 03:04:23,IP Address,73.0.52.242,100,65,True,2018-11-06 03:04:23,R_VRqTBhksnOTRCLv,,,,,25.6614990234375,-80.44100189208984375,anonymous,EN,Yes- I consent,,,,,,,,,,,48,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-06 03:05:08,2018-11-06 03:06:35,IP Address,108.175.202.227,100,86,True,2018-11-06 03:06:35,R_2zZalViEWYcgDib,,,,,32.039093017578125,-81.12419891357421875,anonymous,EN,Yes- I consent,55.206,55.206,57.27,1,3,,,,,,55,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-06 03:05:45,2018-11-06 03:07:37,IP Address,73.174.20.206,100,112,True,2018-11-06 03:07:38,R_3nuQsT2GdtxD2As,,,,,41.126007080078125,-78.7527008056640625,anonymous,EN,Yes- I consent,,,,,,69.258,69.258,70.775,1,1,53,Female,,Caucasian,,Maybe,Lean Republican,Yes,2
2018-11-06 03:08:14,2018-11-06 03:08:45,IP Address,173.25.95.117,100,30,True,2018-11-06 03:08:45,R_3qZKQD9KvolKDli,,,,,39.7942047119140625,-88.27339935302734375,anonymous,EN,Yes- I consent,,,,,,,,,,,58,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-06 03:13:32,2018-11-06 03:15:10,IP Address,174.203.15.247,100,97,True,2018-11-06 03:15:11,R_2UfKRxqYj1ildfj,,,,,40.82220458984375,-73.92169952392578125,anonymous,EN,Yes- I consent,42.21,43.201,45.413,4,3,,,,,,38,Female,,Caucasian,,Maybe,Somewhere in-between,No,1
2018-11-06 03:13:09,2018-11-06 03:15:26,IP Address,100.37.50.183,100,137,True,2018-11-06 03:15:26,R_3e5p3HkASSNsEqt,,,,,40.5457000732421875,-74.17919921875,anonymous,EN,Yes- I consent,,,,,,24.91,88.354,89.989,5,1,44,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-06 03:35:03,2018-11-06 03:36:00,IP Address,71.206.71.116,100,56,True,2018-11-06 03:36:00,R_tKkiQtu0UjLROff,,,,,25.992095947265625,-80.27120208740234375,anonymous,EN,Yes- I consent,,,,,,,,,,,53,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 03:34:51,2018-11-06 03:36:24,IP Address,67.249.186.196,100,93,True,2018-11-06 03:36:24,R_Ckb1nq2cqleUn8l,,,,,43.047393798828125,-74.86060333251953125,anonymous,EN,Yes- I consent,,,,,,59.249,59.249,60.944,1,1,36,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-06 03:35:24,2018-11-06 03:36:26,IP Address,73.46.93.116,100,61,True,2018-11-06 03:36:26,R_uesbrXS4XRFczPH,,,,,26.1168060302734375,-80.4156036376953125,anonymous,EN,Yes- I consent,31.109,31.109,36.932,1,3,,,,,,40,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 03:37:38,2018-11-06 03:38:54,IP Address,104.175.177.233,100,75,True,2018-11-06 03:38:54,R_2uWmJ8mxWBUUzMw,,,,,33.9944000244140625,-118.46379852294921875,anonymous,EN,Yes- I consent,,,,,,53.462,53.462,54.719,1,1,32,Female,,Asian,,No,Lean Democrat,Yes,2
2018-11-06 03:38:22,2018-11-06 03:38:58,IP Address,73.99.49.16,100,36,True,2018-11-06 03:38:58,R_1gOwYZbOqQVVJ4O,,,,,37.2852935791015625,-80.0691986083984375,anonymous,EN,Yes- I consent,,,,,,,,,,,50,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-06 03:43:11,2018-11-06 03:43:50,IP Address,104.177.90.175,100,39,True,2018-11-06 03:43:51,R_aVt3gXRDWm0NOZr,,,,,33.7173004150390625,-84.9297027587890625,anonymous,EN,Yes- I consent,,,,,,,,,,,25,Female,,Caucasian,,No,Lean Democrat,No,3
2018-11-06 03:43:23,2018-11-06 03:45:06,IP Address,24.61.162.125,100,103,True,2018-11-06 03:45:07,R_2sZqTu0npkQt9qa,,,,,43.1977996826171875,-71.69680023193359375,anonymous,EN,Yes- I consent,,,,,,14.111,62.141,62.742,7,1,29,Male,,Caucasian,,Yes,Lean Democrat,Unsure,2
2018-11-06 03:43:35,2018-11-06 03:45:15,IP Address,173.75.34.84,100,99,True,2018-11-06 03:45:15,R_3eslrGgbSpyOInS,,,,,40.4051055908203125,-80.0352020263671875,anonymous,EN,Yes- I consent,8.114,41.454,47.775,2,3,,,,,,31,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-06 04:16:54,2018-11-06 04:17:08,IP Address,96.33.23.230,100,13,True,2018-11-06 04:17:08,R_12QI2h4RVqL9zAx,,,,,36.333892822265625,-82.34079742431640625,anonymous,EN,Yes- I consent,,,,,,,,,,,28,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-06 04:16:50,2018-11-06 04:17:26,IP Address,66.165.19.62,100,36,True,2018-11-06 04:17:26,R_ePVxTrIMzEPoP1D,,,,,48.0175018310546875,-122.470703125,anonymous,EN,Yes- I consent,,,,,,,,,,,26,Male,,"Asian,Caucasian",,Yes,Lean Democrat,Yes,3
2018-11-06 04:15:42,2018-11-06 04:17:26,IP Address,100.2.218.162,100,103,True,2018-11-06 04:17:27,R_1luuSbU5U0hTFn4,,,,,40.72540283203125,-73.5166015625,anonymous,EN,Yes- I consent,,,,,,3.489,63.497,65.267,8,1,33,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-06 04:17:48,2018-11-06 04:19:49,IP Address,73.86.91.70,100,120,True,2018-11-06 04:19:49,R_269JKSIyjHwK985,,,,,39.15350341796875,-77.0753021240234375,anonymous,EN,Yes- I consent,,,,,,66.652,66.652,71.058,1,1,33,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,2
